,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2
261,"[(-1, -1, 1, 0), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
262,"[(-1, -1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
263,"[(-1, -1, 1, 0), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.363636363636363,0.0,0.272727272727272
264,"[(-1, -1, 1, 0), (1, 1, 1, 0)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
265,"[(-1, 0, -1, -1), (-1, 0, -1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.5,0.0,0.75
266,"[(-1, 0, -1, -1), (-1, 0, -1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.3,0.0,0.5
267,"[(-1, 0, -1, -1), (-1, 0, 0, -1)]",0,2,5,0.5,0_2,0.4,0.09999999999999998,0.0,0.0,0.0,0.0
268,"[(-1, 0, -1, -1), (-1, 0, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8
269,"[(-1, 0, -1, -1), (-1, 0, 1, -1)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0
270,"[(-1, 0, -1, -1), (-1, 0, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.3,0.0,0.5
271,"[(-1, 0, -1, -1), (-1, 0, 1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
272,"[(-1, 0, -1, -1), (-1, 1, -1, 0)]",0,2,8,0.5,0_2,0.375,0.125,0.0,0.0,0.0,0.0
273,"[(-1, 0, -1, -1), (-1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.09999999999999998,0.0,0.4,0.0
274,"[(-1, 0, -1, -1), (-1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
275,"[(-1, 0, -1, -1), (-1, 1, 0, 1)]",1,2,14,0.933333333333333,1_2,0.0,0.0,0.0,0.933333333333333,0.0,0.8666666666666664
276,"[(-1, 0, -1, -1), (-1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
277,"[(-1, 0, -1, -1), (0, -1, -1, -1)]",0,2,8,0.8,0_2,0.6000000000000001,0.8,0.0,0.0,0.0,0.0
278,"[(-1, 0, -1, -1), (0, -1, -1, 0)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0
279,"[(-1, 0, -1, -1), (0, -1, -1, 1)]",0,2,4,0.363636363636364,0_2,0.090909090909091,0.0,0.0,0.0,0.0,0.0
280,"[(-1, 0, -1, -1), (0, -1, 0, -1)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0
281,"[(-1, 0, -1, -1), (0, -1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
282,"[(-1, 0, -1, -1), (0, -1, 1, -1)]",0,2,5,0.416666666666667,0_2,0.25,0.0,0.0,0.0,0.0,0.0
283,"[(-1, 0, -1, -1), (0, -1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
284,"[(-1, 0, -1, -1), (0, -1, 1, 1)]",1,2,13,0.928571428571429,1_2,0.0,0.0,0.0,0.928571428571429,0.0,0.8571428571428577
285,"[(-1, 0, -1, -1), (0, 0, -1, -1)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0
286,"[(-1, 0, -1, -1), (0, 0, -1, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.454545454545454,0.0,0.727272727272727
287,"[(-1, 0, -1, -1), (0, 0, 1, -1)]",0,2,7,0.7,0_2,0.6,0.49999999999999994,0.0,0.0,0.0,0.0
288,"[(-1, 0, -1, -1), (0, 0, 1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
289,"[(-1, 0, -1, -1), (0, 1, -1, -1)]",0,2,7,0.7,0_2,0.6,0.49999999999999994,0.0,0.0,0.0,0.0
290,"[(-1, 0, -1, -1), (0, 1, -1, 0)]",0,2,5,0.454545454545455,0_2,0.3636363636363641,0.0,0.0,0.0,0.0,0.0
291,"[(-1, 0, -1, -1), (0, 1, -1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
292,"[(-1, 0, -1, -1), (0, 1, 0, -1)]",0,2,5,0.5,0_2,0.4,0.09999999999999998,0.0,0.0,0.0,0.0
293,"[(-1, 0, -1, -1), (0, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
294,"[(-1, 0, -1, -1), (0, 1, 1, -1)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0
295,"[(-1, 0, -1, -1), (0, 1, 1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
296,"[(-1, 0, -1, -1), (0, 1, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
297,"[(-1, 0, -1, -1), (1, -1, -1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
298,"[(-1, 0, -1, -1), (1, -1, 0, -1)]",1,2,8,0.533333333333333,1_2,0.0,0.0,0.0,0.266666666666666,0.0,0.333333333333333
299,"[(-1, 0, -1, -1), (1, -1, 0, 0)]",1,2,13,0.928571428571429,1_2,0.0,0.0,0.0,0.928571428571429,0.0,0.8571428571428577
300,"[(-1, 0, -1, -1), (1, -1, 0, 1)]",1,2,11,0.785714285714286,1_2,0.0,0.0,0.0,0.7142857142857146,0.0,0.642857142857143
301,"[(-1, 0, -1, -1), (1, -1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3
302,"[(-1, 0, -1, -1), (1, 0, -1, -1)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
303,"[(-1, 0, -1, -1), (1, 0, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
304,"[(-1, 0, -1, -1), (1, 0, -1, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.27272727272727204,0.0,0.636363636363636
305,"[(-1, 0, -1, -1), (1, 0, 0, -1)]",1,2,8,0.5,1_2,0.0,0.0,0.0,0.0625,0.0,0.4375
306,"[(-1, 0, -1, -1), (1, 0, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
307,"[(-1, 0, -1, -1), (1, 0, 1, -1)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
308,"[(-1, 0, -1, -1), (1, 0, 1, 0)]",1,2,16,0.941176470588235,1_2,0.0,0.0,0.0,0.941176470588235,0.0,0.8823529411764702
309,"[(-1, 0, -1, -1), (1, 0, 1, 1)]",1,2,10,0.769230769230769,1_2,0.0,0.0,0.0,0.6923076923076922,0.0,0.6153846153846151
310,"[(-1, 0, -1, -1), (1, 1, -1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.09999999999999998,0.0,0.4
311,"[(-1, 0, -1, -1), (1, 1, 0, -1)]",1,2,9,0.6,1_2,0.0,0.0,0.0,0.333333333333333,0.0,0.466666666666667
312,"[(-1, 0, -1, -1), (1, 1, 0, 0)]",1,2,10,0.769230769230769,1_2,0.0,0.0,0.0,0.6923076923076922,0.0,0.6153846153846151
313,"[(-1, 0, -1, -1), (1, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
314,"[(-1, 0, -1, -1), (1, 1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.6000000000000001,0.0,0.8
315,"[(-1, 0, -1, 0), (-1, 0, -1, 1)]",0,2,7,0.7,0_2,0.6,0.49999999999999994,0.0,0.0,0.0,0.0
316,"[(-1, 0, -1, 0), (-1, 0, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
317,"[(-1, 0, -1, 0), (-1, 0, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
318,"[(-1, 0, -1, 0), (-1, 0, 1, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
319,"[(-1, 0, -1, 0), (-1, 0, 1, 0)]",0,1,5,0.357142857142857,0_1,0.0,0.0,0.0,0.0,0.07142857142857101,0.0
320,"[(-1, 0, -1, 0), (-1, 0, 1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
321,"[(-1, 0, -1, 0), (-1, 1, -1, 0)]",0,2,8,0.727272727272727,0_2,0.636363636363636,0.545454545454545,0.0,0.0,0.0,0.0
322,"[(-1, 0, -1, 0), (-1, 1, 0, -1)]",0,1,11,0.733333333333333,0_1,0.0,0.0,0.6666666666666663,0.0,0.533333333333333,0.0
323,"[(-1, 0, -1, 0), (-1, 1, 0, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
324,"[(-1, 0, -1, 0), (-1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
325,"[(-1, 0, -1, 0), (-1, 1, 1, 0)]",1,2,8,0.533333333333333,1_2,0.0,0.0,0.0,0.333333333333333,0.0,0.266666666666666
326,"[(-1, 0, -1, 0), (0, -1, -1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.0,0.0,0.3636363636363641,0.0
327,"[(-1, 0, -1, 0), (0, -1, -1, 0)]",0,2,8,0.571428571428571,0_2,0.357142857142857,0.357142857142857,0.0,0.0,0.0,0.0
328,"[(-1, 0, -1, 0), (0, -1, -1, 1)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
329,"[(-1, 0, -1, 0), (0, -1, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
330,"[(-1, 0, -1, 0), (0, -1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
331,"[(-1, 0, -1, 0), (0, -1, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
332,"[(-1, 0, -1, 0), (0, -1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.09999999999999998,0.0,0.4
333,"[(-1, 0, -1, 0), (0, -1, 1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
334,"[(-1, 0, -1, 0), (0, 0, -1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.454545454545454,0.0,0.727272727272727,0.0
335,"[(-1, 0, -1, 0), (0, 0, -1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3
336,"[(-1, 0, -1, 0), (0, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
337,"[(-1, 0, -1, 0), (0, 0, 1, 1)]",1,2,9,0.5625,1_2,0.0,0.0,0.0,0.4375,0.0,0.25
338,"[(-1, 0, -1, 0), (0, 1, -1, -1)]",0,2,5,0.5,0_2,0.09999999999999998,0.4,0.0,0.0,0.0,0.0
339,"[(-1, 0, -1, 0), (0, 1, -1, 0)]",0,2,8,0.727272727272727,0_2,0.545454545454545,0.636363636363636,0.0,0.0,0.0,0.0
340,"[(-1, 0, -1, 0), (0, 1, -1, 1)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0
341,"[(-1, 0, -1, 0), (0, 1, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
342,"[(-1, 0, -1, 0), (0, 1, 0, 1)]",1,2,10,0.625,1_2,0.0,0.0,0.0,0.625,0.0,0.25
343,"[(-1, 0, -1, 0), (0, 1, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
344,"[(-1, 0, -1, 0), (0, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
345,"[(-1, 0, -1, 0), (0, 1, 1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
346,"[(-1, 0, -1, 0), (1, -1, -1, 0)]",0,2,7,0.636363636363636,0_2,0.27272727272727204,0.636363636363636,0.0,0.0,0.0,0.0
347,"[(-1, 0, -1, 0), (1, -1, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
348,"[(-1, 0, -1, 0), (1, -1, 0, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8
349,"[(-1, 0, -1, 0), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
350,"[(-1, 0, -1, 0), (1, -1, 1, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9
351,"[(-1, 0, -1, 0), (1, 0, -1, -1)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0
352,"[(-1, 0, -1, 0), (1, 0, -1, 0)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0
353,"[(-1, 0, -1, 0), (1, 0, -1, 1)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
354,"[(-1, 0, -1, 0), (1, 0, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
355,"[(-1, 0, -1, 0), (1, 0, 0, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.38461538461538397,0.0,0.461538461538461
356,"[(-1, 0, -1, 0), (1, 0, 1, -1)]",0,1,10,0.714285714285714,0_1,0.0,0.0,0.428571428571428,0.0,0.714285714285714,0.0
357,"[(-1, 0, -1, 0), (1, 0, 1, 0)]",1,2,11,0.846153846153846,1_2,0.0,0.0,0.0,0.846153846153846,0.0,0.6923076923076921
358,"[(-1, 0, -1, 0), (1, 0, 1, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
359,"[(-1, 0, -1, 0), (1, 1, -1, 0)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
360,"[(-1, 0, -1, 0), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.3,0.0,0.2,0.0
361,"[(-1, 0, -1, 0), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454
362,"[(-1, 0, -1, 0), (1, 1, 0, 1)]",1,2,11,0.733333333333333,1_2,0.0,0.0,0.0,0.733333333333333,0.0,0.46666666666666595
363,"[(-1, 0, -1, 0), (1, 1, 1, 0)]",1,2,9,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
364,"[(-1, 0, -1, 1), (-1, 0, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.3,0.0,0.2,0.0
365,"[(-1, 0, -1, 1), (-1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
366,"[(-1, 0, -1, 1), (-1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
367,"[(-1, 0, -1, 1), (-1, 0, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
368,"[(-1, 0, -1, 1), (-1, 0, 1, 1)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
369,"[(-1, 0, -1, 1), (-1, 1, -1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0
370,"[(-1, 0, -1, 1), (-1, 1, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
371,"[(-1, 0, -1, 1), (-1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
372,"[(-1, 0, -1, 1), (-1, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
373,"[(-1, 0, -1, 1), (-1, 1, 1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454
374,"[(-1, 0, -1, 1), (0, -1, -1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
375,"[(-1, 0, -1, 1), (0, -1, -1, 0)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
376,"[(-1, 0, -1, 1), (0, -1, -1, 1)]",0,2,7,0.7,0_2,0.39999999999999997,0.7,0.0,0.0,0.0,0.0
377,"[(-1, 0, -1, 1), (0, -1, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
378,"[(-1, 0, -1, 1), (0, -1, 0, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
379,"[(-1, 0, -1, 1), (0, -1, 1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
380,"[(-1, 0, -1, 1), (0, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909
381,"[(-1, 0, -1, 1), (0, -1, 1, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454
382,"[(-1, 0, -1, 1), (0, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
383,"[(-1, 0, -1, 1), (0, 0, -1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.181818181818181,0.0,0.4545454545454541,0.0
384,"[(-1, 0, -1, 1), (0, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
385,"[(-1, 0, -1, 1), (0, 0, 1, 1)]",1,2,10,0.588235294117647,1_2,0.0,0.0,0.0,0.352941176470588,0.0,0.411764705882353
386,"[(-1, 0, -1, 1), (0, 1, -1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.09999999999999998,0.0,0.4,0.0
387,"[(-1, 0, -1, 1), (0, 1, -1, 0)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
388,"[(-1, 0, -1, 1), (0, 1, -1, 1)]",0,2,8,0.533333333333333,0_2,0.266666666666666,0.333333333333333,0.0,0.0,0.0,0.0
389,"[(-1, 0, -1, 1), (0, 1, 0, -1)]",0,1,8,0.571428571428571,0_1,0.0,0.0,0.49999999999999956,0.0,0.21428571428571397,0.0
390,"[(-1, 0, -1, 1), (0, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
391,"[(-1, 0, -1, 1), (0, 1, 1, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
392,"[(-1, 0, -1, 1), (0, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
393,"[(-1, 0, -1, 1), (0, 1, 1, 1)]",1,2,11,0.6875,1_2,0.0,0.0,0.0,0.625,0.0,0.4375
394,"[(-1, 0, -1, 1), (1, -1, -1, 0)]",0,2,9,0.5,0_2,0.16666666666666702,0.33333333333333304,0.0,0.0,0.0,0.0
395,"[(-1, 0, -1, 1), (1, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
396,"[(-1, 0, -1, 1), (1, -1, 0, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
397,"[(-1, 0, -1, 1), (1, -1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454
398,"[(-1, 0, -1, 1), (1, -1, 1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
399,"[(-1, 0, -1, 1), (1, 0, -1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.19999999999999996,0.0,0.6,0.0
400,"[(-1, 0, -1, 1), (1, 0, -1, 0)]",0,2,6,0.545454545454545,0_2,0.09090909090909,0.545454545454545,0.0,0.0,0.0,0.0
401,"[(-1, 0, -1, 1), (1, 0, -1, 1)]",0,2,10,0.666666666666667,0_2,0.666666666666667,0.333333333333334,0.0,0.0,0.0,0.0
402,"[(-1, 0, -1, 1), (1, 0, 0, -1)]",0,1,11,0.6875,0_1,0.0,0.0,0.625,0.0,0.4375,0.0
403,"[(-1, 0, -1, 1), (1, 0, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
404,"[(-1, 0, -1, 1), (1, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
405,"[(-1, 0, -1, 1), (1, 0, 1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
406,"[(-1, 0, -1, 1), (1, 0, 1, 1)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
407,"[(-1, 0, -1, 1), (1, 1, -1, 0)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
408,"[(-1, 0, -1, 1), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
409,"[(-1, 0, -1, 1), (1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
410,"[(-1, 0, -1, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
411,"[(-1, 0, -1, 1), (1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
412,"[(-1, 0, 0, -1), (-1, 0, 0, 1)]",1,2,10,0.666666666666667,1_2,0.0,0.0,0.0,0.533333333333334,0.0,0.46666666666666695
413,"[(-1, 0, 0, -1), (-1, 0, 1, -1)]",0,2,8,0.5,0_2,0.25,0.25,0.0,0.0,0.0,0.0
414,"[(-1, 0, 0, -1), (-1, 0, 1, 0)]",1,2,8,0.5,1_2,0.0,0.0,0.0,0.25,0.0,0.25
415,"[(-1, 0, 0, -1), (-1, 0, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
416,"[(-1, 0, 0, -1), (-1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
417,"[(-1, 0, 0, -1), (-1, 1, 0, -1)]",0,2,9,0.818181818181818,0_2,0.636363636363636,0.818181818181818,0.0,0.0,0.0,0.0
418,"[(-1, 0, 0, -1), (-1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
419,"[(-1, 0, 0, -1), (-1, 1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8
420,"[(-1, 0, 0, -1), (-1, 1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.09999999999999998,0.0,0.4
421,"[(-1, 0, 0, -1), (0, -1, -1, -1)]",0,2,7,0.583333333333333,0_2,0.16666666666666602,0.583333333333333,0.0,0.0,0.0,0.0
422,"[(-1, 0, 0, -1), (0, -1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
423,"[(-1, 0, 0, -1), (0, -1, -1, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.363636363636363,0.0,0.272727272727272
424,"[(-1, 0, 0, -1), (0, -1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0
425,"[(-1, 0, 0, -1), (0, -1, 0, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.615384615384615,0.0,0.23076923076922995
426,"[(-1, 0, 0, -1), (0, -1, 1, -1)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0
427,"[(-1, 0, 0, -1), (0, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.181818181818181,0.0,0.4545454545454541
428,"[(-1, 0, 0, -1), (0, -1, 1, 1)]",1,2,9,0.642857142857143,1_2,0.0,0.0,0.0,0.42857142857142905,0.0,0.5
429,"[(-1, 0, 0, -1), (0, 0, -1, -1)]",0,1,10,0.666666666666667,0_1,0.0,0.0,0.333333333333334,0.0,0.666666666666667,0.0
430,"[(-1, 0, 0, -1), (0, 0, -1, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
431,"[(-1, 0, 0, -1), (0, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
432,"[(-1, 0, 0, -1), (0, 0, 1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
433,"[(-1, 0, 0, -1), (0, 1, -1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.090909090909091,0.0,0.272727272727273,0.0
434,"[(-1, 0, 0, -1), (0, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
435,"[(-1, 0, 0, -1), (0, 1, -1, 1)]",0,1,8,0.444444444444444,0_1,0.0,0.0,0.333333333333333,0.0,0.0,0.0
436,"[(-1, 0, 0, -1), (0, 1, 0, -1)]",0,2,8,0.8,0_2,0.6000000000000001,0.8,0.0,0.0,0.0,0.0
437,"[(-1, 0, 0, -1), (0, 1, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909
438,"[(-1, 0, 0, -1), (0, 1, 1, -1)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0
439,"[(-1, 0, 0, -1), (0, 1, 1, 0)]",0,1,10,0.666666666666667,0_1,0.0,0.0,0.6000000000000003,0.0,0.39999999999999997,0.0
440,"[(-1, 0, 0, -1), (0, 1, 1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.6,0.0,0.49999999999999994
441,"[(-1, 0, 0, -1), (1, -1, -1, 0)]",0,1,8,0.444444444444444,0_1,0.0,0.0,0.222222222222222,0.0,0.111111111111111,0.0
442,"[(-1, 0, 0, -1), (1, -1, 0, -1)]",0,2,6,0.6,0_2,0.3,0.5,0.0,0.0,0.0,0.0
