,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2
0,"[(-1, -1, -1, 0), (-1, -1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1,"[(-1, -1, -1, 0), (-1, -1, 0, 0)]",1,2,12,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
2,"[(-1, -1, -1, 0), (-1, -1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
3,"[(-1, -1, -1, 0), (-1, -1, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
4,"[(-1, -1, -1, 0), (-1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
5,"[(-1, -1, -1, 0), (-1, 0, -1, 0)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0
6,"[(-1, -1, -1, 0), (-1, 0, -1, 1)]",0,2,7,0.583333333333333,0_2,0.16666666666666602,0.583333333333333,0.0,0.0,0.0,0.0
7,"[(-1, -1, -1, 0), (-1, 0, 0, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
8,"[(-1, -1, -1, 0), (-1, 0, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
9,"[(-1, -1, -1, 0), (-1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
10,"[(-1, -1, -1, 0), (-1, 0, 1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
11,"[(-1, -1, -1, 0), (-1, 0, 1, 1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.384615384615384,0.0,0.23076923076923,0.0
12,"[(-1, -1, -1, 0), (-1, 1, -1, 0)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0
13,"[(-1, -1, -1, 0), (-1, 1, 0, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
14,"[(-1, -1, -1, 0), (-1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
15,"[(-1, -1, -1, 0), (-1, 1, 0, 1)]",1,2,11,0.846153846153846,1_2,0.0,0.0,0.0,0.846153846153846,0.0,0.6923076923076921
16,"[(-1, -1, -1, 0), (-1, 1, 1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
17,"[(-1, -1, -1, 0), (0, -1, -1, -1)]",0,1,5,0.384615384615385,0_1,0.0,0.0,0.07692307692307704,0.0,0.07692307692307704,0.0
18,"[(-1, -1, -1, 0), (0, -1, -1, 0)]",0,2,7,0.583333333333333,0_2,0.4166666666666661,0.33333333333333304,0.0,0.0,0.0,0.0
19,"[(-1, -1, -1, 0), (0, -1, -1, 1)]",0,2,6,0.6,0_2,0.3,0.5,0.0,0.0,0.0,0.0
20,"[(-1, -1, -1, 0), (0, -1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
21,"[(-1, -1, -1, 0), (0, -1, 0, 1)]",1,2,8,0.533333333333333,1_2,0.0,0.0,0.0,0.4,0.0,0.2
22,"[(-1, -1, -1, 0), (0, -1, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
23,"[(-1, -1, -1, 0), (0, -1, 1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
24,"[(-1, -1, -1, 0), (0, -1, 1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
25,"[(-1, -1, -1, 0), (0, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
26,"[(-1, -1, -1, 0), (0, 0, -1, 1)]",0,2,12,0.923076923076923,0_2,0.923076923076923,0.8461538461538461,0.0,0.0,0.0,0.0
27,"[(-1, -1, -1, 0), (0, 0, 1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
28,"[(-1, -1, -1, 0), (0, 0, 1, 1)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
29,"[(-1, -1, -1, 0), (0, 1, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
30,"[(-1, -1, -1, 0), (0, 1, -1, 0)]",1,2,5,0.384615384615385,1_2,0.0,0.0,0.0,0.07692307692307704,0.0,0.07692307692307704
31,"[(-1, -1, -1, 0), (0, 1, -1, 1)]",0,2,8,0.8,0_2,0.7000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0
32,"[(-1, -1, -1, 0), (0, 1, 0, -1)]",0,1,12,0.923076923076923,0_1,0.0,0.0,0.923076923076923,0.0,0.8461538461538461,0.0
33,"[(-1, -1, -1, 0), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
34,"[(-1, -1, -1, 0), (0, 1, 1, -1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
35,"[(-1, -1, -1, 0), (0, 1, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
36,"[(-1, -1, -1, 0), (0, 1, 1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
37,"[(-1, -1, -1, 0), (1, -1, -1, 0)]",0,2,5,0.5,0_2,0.09999999999999998,0.4,0.0,0.0,0.0,0.0
38,"[(-1, -1, -1, 0), (1, -1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
39,"[(-1, -1, -1, 0), (1, -1, 0, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
40,"[(-1, -1, -1, 0), (1, -1, 0, 1)]",1,2,12,0.8,1_2,0.0,0.0,0.0,0.6666666666666671,0.0,0.7333333333333334
41,"[(-1, -1, -1, 0), (1, -1, 1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
42,"[(-1, -1, -1, 0), (1, 0, -1, -1)]",0,1,11,0.647058823529412,0_1,0.0,0.0,0.47058823529411803,0.0,0.47058823529411803,0.0
43,"[(-1, -1, -1, 0), (1, 0, -1, 0)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
44,"[(-1, -1, -1, 0), (1, 0, -1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.0,0.0,0.5,0.0
45,"[(-1, -1, -1, 0), (1, 0, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
46,"[(-1, -1, -1, 0), (1, 0, 0, 1)]",1,2,7,0.538461538461538,1_2,0.0,0.0,0.0,0.15384615384615297,0.0,0.4615384615384611
47,"[(-1, -1, -1, 0), (1, 0, 1, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0
48,"[(-1, -1, -1, 0), (1, 0, 1, 0)]",1,2,6,0.461538461538462,1_2,0.0,0.0,0.0,0.30769230769230804,0.0,0.07692307692307698
49,"[(-1, -1, -1, 0), (1, 0, 1, 1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.0
50,"[(-1, -1, -1, 0), (1, 1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.3,0.0,0.5,0.0
51,"[(-1, -1, -1, 0), (1, 1, 0, -1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304,0.0
52,"[(-1, -1, -1, 0), (1, 1, 0, 0)]",1,2,9,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
53,"[(-1, -1, -1, 0), (1, 1, 0, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.461538461538461,0.0,0.38461538461538397
54,"[(-1, -1, -1, 0), (1, 1, 1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
55,"[(-1, -1, 0, -1), (-1, -1, 0, 0)]",1,2,6,0.461538461538462,1_2,0.0,0.0,0.0,0.30769230769230804,0.0,0.07692307692307698
56,"[(-1, -1, 0, -1), (-1, -1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
57,"[(-1, -1, 0, -1), (-1, -1, 1, 0)]",1,2,7,0.538461538461538,1_2,0.0,0.0,0.0,0.538461538461538,0.0,0.07692307692307598
58,"[(-1, -1, 0, -1), (-1, 0, -1, -1)]",0,2,6,0.6,0_2,0.19999999999999996,0.6,0.0,0.0,0.0,0.0
59,"[(-1, -1, 0, -1), (-1, 0, -1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5,0.0,0.5
60,"[(-1, -1, 0, -1), (-1, 0, -1, 1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304,0.0
61,"[(-1, -1, 0, -1), (-1, 0, 0, -1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0
62,"[(-1, -1, 0, -1), (-1, 0, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
63,"[(-1, -1, 0, -1), (-1, 0, 1, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.09090909090909,0.0,0.545454545454545,0.0
64,"[(-1, -1, 0, -1), (-1, 0, 1, 0)]",1,2,8,0.470588235294118,1_2,0.0,0.0,0.0,0.11764705882352999,0.0,0.294117647058824
65,"[(-1, -1, 0, -1), (-1, 0, 1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
66,"[(-1, -1, 0, -1), (-1, 1, -1, 0)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
67,"[(-1, -1, 0, -1), (-1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.0,0.0,0.5,0.0
68,"[(-1, -1, 0, -1), (-1, 1, 0, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
69,"[(-1, -1, 0, -1), (-1, 1, 0, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.5384615384615381,0.0,0.307692307692307
70,"[(-1, -1, 0, -1), (-1, 1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.181818181818181,0.0,0.4545454545454541
71,"[(-1, -1, 0, -1), (0, -1, -1, -1)]",0,2,5,0.454545454545455,0_2,0.181818181818182,0.181818181818182,0.0,0.0,0.0,0.0
72,"[(-1, -1, 0, -1), (0, -1, -1, 0)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.4999999999999997,0.0,0.25000000000000006
73,"[(-1, -1, 0, -1), (0, -1, -1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
74,"[(-1, -1, 0, -1), (0, -1, 0, -1)]",0,2,8,0.533333333333333,0_2,0.266666666666666,0.333333333333333,0.0,0.0,0.0,0.0
75,"[(-1, -1, 0, -1), (0, -1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
76,"[(-1, -1, 0, -1), (0, -1, 1, -1)]",0,2,6,0.6,0_2,0.3,0.5,0.0,0.0,0.0,0.0
77,"[(-1, -1, 0, -1), (0, -1, 1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.090909090909091,0.0,0.0,0.0
78,"[(-1, -1, 0, -1), (0, -1, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
79,"[(-1, -1, 0, -1), (0, 0, -1, -1)]",0,2,10,0.714285714285714,0_2,0.5,0.6428571428571426,0.0,0.0,0.0,0.0
80,"[(-1, -1, 0, -1), (0, 0, -1, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.615384615384615,0.0,0.23076923076922995
81,"[(-1, -1, 0, -1), (0, 0, 1, -1)]",0,2,10,0.769230769230769,0_2,0.5384615384615381,0.769230769230769,0.0,0.0,0.0,0.0
82,"[(-1, -1, 0, -1), (0, 0, 1, 1)]",1,2,8,0.571428571428571,1_2,0.0,0.0,0.0,0.42857142857142794,0.0,0.285714285714285
83,"[(-1, -1, 0, -1), (0, 1, -1, -1)]",0,1,9,0.6,0_1,0.0,0.0,0.19999999999999996,0.0,0.6,0.0
84,"[(-1, -1, 0, -1), (0, 1, -1, 0)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.5,0.0,0.5,0.0
85,"[(-1, -1, 0, -1), (0, 1, -1, 1)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.615384615384615,0.0,0.23076923076922995
86,"[(-1, -1, 0, -1), (0, 1, 0, -1)]",0,2,13,1.0,0_2,1.0,1.0,0.0,0.0,0.0,0.0
87,"[(-1, -1, 0, -1), (0, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.3,0.0,0.5
88,"[(-1, -1, 0, -1), (0, 1, 1, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.181818181818181,0.0,0.4545454545454541,0.0
89,"[(-1, -1, 0, -1), (0, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.0,0.0,0.2,0.0
90,"[(-1, -1, 0, -1), (0, 1, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
91,"[(-1, -1, 0, -1), (1, -1, -1, 0)]",0,1,11,0.647058823529412,0_1,0.0,0.0,0.647058823529412,0.0,0.29411764705882404,0.0
92,"[(-1, -1, 0, -1), (1, -1, 0, -1)]",0,1,6,0.5,0_1,0.0,0.0,0.16666666666666702,0.0,0.33333333333333304,0.0
93,"[(-1, -1, 0, -1), (1, -1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
94,"[(-1, -1, 0, -1), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
95,"[(-1, -1, 0, -1), (1, -1, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
96,"[(-1, -1, 0, -1), (1, 0, -1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0
97,"[(-1, -1, 0, -1), (1, 0, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
98,"[(-1, -1, 0, -1), (1, 0, -1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
99,"[(-1, -1, 0, -1), (1, 0, 0, -1)]",0,2,6,0.5,0_2,0.08333333333333298,0.4166666666666667,0.0,0.0,0.0,0.0
100,"[(-1, -1, 0, -1), (1, 0, 0, 1)]",1,2,10,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
101,"[(-1, -1, 0, -1), (1, 0, 1, -1)]",0,2,7,0.5,0_2,0.14285714285714302,0.357142857142857,0.0,0.0,0.0,0.0
102,"[(-1, -1, 0, -1), (1, 0, 1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.090909090909091,0.0,0.0,0.0
103,"[(-1, -1, 0, -1), (1, 0, 1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
104,"[(-1, -1, 0, -1), (1, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
105,"[(-1, -1, 0, -1), (1, 1, 0, -1)]",0,2,5,0.5,0_2,0.09999999999999998,0.4,0.0,0.0,0.0,0.0
106,"[(-1, -1, 0, -1), (1, 1, 0, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0
107,"[(-1, -1, 0, -1), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
108,"[(-1, -1, 0, -1), (1, 1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
109,"[(-1, -1, 0, 0), (-1, -1, 0, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.19999999999999996,0.0,0.6,0.0
110,"[(-1, -1, 0, 0), (-1, -1, 1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
111,"[(-1, -1, 0, 0), (-1, 0, -1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
112,"[(-1, -1, 0, 0), (-1, 0, -1, 0)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
113,"[(-1, -1, 0, 0), (-1, 0, -1, 1)]",0,1,8,0.571428571428571,0_1,0.0,0.0,0.285714285714285,0.0,0.42857142857142794,0.0
114,"[(-1, -1, 0, 0), (-1, 0, 0, -1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
115,"[(-1, -1, 0, 0), (-1, 0, 0, 1)]",0,2,6,0.545454545454545,0_2,0.272727272727272,0.363636363636363,0.0,0.0,0.0,0.0
116,"[(-1, -1, 0, 0), (-1, 0, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
117,"[(-1, -1, 0, 0), (-1, 0, 1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
118,"[(-1, -1, 0, 0), (-1, 0, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.0,0.0,0.5,0.0
119,"[(-1, -1, 0, 0), (-1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
120,"[(-1, -1, 0, 0), (-1, 1, 0, -1)]",0,1,13,0.866666666666667,0_1,0.0,0.0,0.8000000000000004,0.0,0.8000000000000004,0.0
121,"[(-1, -1, 0, 0), (-1, 1, 0, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
122,"[(-1, -1, 0, 0), (-1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.272727272727272,0.0,0.363636363636363
123,"[(-1, -1, 0, 0), (-1, 1, 1, 0)]",0,1,13,0.928571428571429,0_1,0.0,0.0,0.8571428571428577,0.0,0.928571428571429,0.0
124,"[(-1, -1, 0, 0), (0, -1, -1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
125,"[(-1, -1, 0, 0), (0, -1, -1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
126,"[(-1, -1, 0, 0), (0, -1, -1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
127,"[(-1, -1, 0, 0), (0, -1, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
128,"[(-1, -1, 0, 0), (0, -1, 0, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.0
129,"[(-1, -1, 0, 0), (0, -1, 1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
130,"[(-1, -1, 0, 0), (0, -1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
131,"[(-1, -1, 0, 0), (0, -1, 1, 1)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0
132,"[(-1, -1, 0, 0), (0, 0, -1, -1)]",0,1,12,0.857142857142857,0_1,0.0,0.0,0.857142857142857,0.0,0.714285714285714,0.0
133,"[(-1, -1, 0, 0), (0, 0, -1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
134,"[(-1, -1, 0, 0), (0, 0, 1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
135,"[(-1, -1, 0, 0), (0, 0, 1, 1)]",0,1,14,0.933333333333333,0_1,0.0,0.0,0.8666666666666664,0.0,0.933333333333333,0.0
136,"[(-1, -1, 0, 0), (0, 1, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
137,"[(-1, -1, 0, 0), (0, 1, -1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
138,"[(-1, -1, 0, 0), (0, 1, -1, 1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
139,"[(-1, -1, 0, 0), (0, 1, 0, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
140,"[(-1, -1, 0, 0), (0, 1, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
141,"[(-1, -1, 0, 0), (0, 1, 1, -1)]",0,1,12,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
142,"[(-1, -1, 0, 0), (0, 1, 1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
143,"[(-1, -1, 0, 0), (0, 1, 1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
144,"[(-1, -1, 0, 0), (1, -1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
145,"[(-1, -1, 0, 0), (1, -1, 0, -1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.4615384615384611,0.0,0.15384615384615297,0.0
146,"[(-1, -1, 0, 0), (1, -1, 0, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
147,"[(-1, -1, 0, 0), (1, -1, 0, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
148,"[(-1, -1, 0, 0), (1, -1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
149,"[(-1, -1, 0, 0), (1, 0, -1, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
150,"[(-1, -1, 0, 0), (1, 0, -1, 0)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
151,"[(-1, -1, 0, 0), (1, 0, -1, 1)]",0,1,12,0.923076923076923,0_1,0.0,0.0,0.8461538461538461,0.0,0.923076923076923,0.0
152,"[(-1, -1, 0, 0), (1, 0, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
153,"[(-1, -1, 0, 0), (1, 0, 0, 1)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
154,"[(-1, -1, 0, 0), (1, 0, 1, -1)]",0,1,12,0.923076923076923,0_1,0.0,0.0,0.8461538461538461,0.0,0.923076923076923,0.0
155,"[(-1, -1, 0, 0), (1, 0, 1, 0)]",0,1,11,0.846153846153846,0_1,0.0,0.0,0.7692307692307692,0.0,0.7692307692307692,0.0
156,"[(-1, -1, 0, 0), (1, 0, 1, 1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.33333333333333304,0.0,0.4166666666666661,0.0
157,"[(-1, -1, 0, 0), (1, 1, -1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.583333333333333,0.0,0.6666666666666667,0.0
158,"[(-1, -1, 0, 0), (1, 1, 0, -1)]",0,1,12,0.923076923076923,0_1,0.0,0.0,0.923076923076923,0.0,0.8461538461538461,0.0
159,"[(-1, -1, 0, 0), (1, 1, 0, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
160,"[(-1, -1, 0, 0), (1, 1, 0, 1)]",0,1,6,0.461538461538462,0_1,0.0,0.0,0.30769230769230804,0.0,0.07692307692307698,0.0
161,"[(-1, -1, 0, 0), (1, 1, 1, 0)]",0,1,9,0.692307692307692,0_1,0.0,0.0,0.538461538461538,0.0,0.538461538461538,0.0
162,"[(-1, -1, 0, 1), (-1, -1, 1, 0)]",0,1,10,0.714285714285714,0_1,0.0,0.0,0.571428571428571,0.0,0.571428571428571,0.0
163,"[(-1, -1, 0, 1), (-1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
164,"[(-1, -1, 0, 1), (-1, 0, -1, 0)]",0,1,11,0.846153846153846,0_1,0.0,0.0,0.846153846153846,0.0,0.6923076923076921,0.0
165,"[(-1, -1, 0, 1), (-1, 0, -1, 1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304,0.0
166,"[(-1, -1, 0, 1), (-1, 0, 0, -1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.4615384615384611,0.0,0.15384615384615297,0.0
167,"[(-1, -1, 0, 1), (-1, 0, 0, 1)]",0,1,6,0.5,0_1,0.0,0.0,0.25,0.0,0.25,0.0
168,"[(-1, -1, 0, 1), (-1, 0, 1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
169,"[(-1, -1, 0, 1), (-1, 0, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
170,"[(-1, -1, 0, 1), (-1, 0, 1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
171,"[(-1, -1, 0, 1), (-1, 1, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
172,"[(-1, -1, 0, 1), (-1, 1, 0, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
173,"[(-1, -1, 0, 1), (-1, 1, 0, 0)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
174,"[(-1, -1, 0, 1), (-1, 1, 0, 1)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702
175,"[(-1, -1, 0, 1), (-1, 1, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
176,"[(-1, -1, 0, 1), (0, -1, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
177,"[(-1, -1, 0, 1), (0, -1, -1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
178,"[(-1, -1, 0, 1), (0, -1, -1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
